date,text,source,filename
2014-07-01,afternoon year ago month senator party support business labor law enforcement faith community come pass commonsense immigration independent expert say strengthen border grow economy shrink deficit speak Republicans Democrats House pass immigration today sign law today Washington solve problem bipartisan way year Republicans House Representatives refuse allow vote Senate legislation fix broken immigration hold pressure long time Speaker Boehner space need fellow Republicans board year obstruction mean mean resource strengthen border mean business free game hire undocumented worker punish business play rule drive wage hardworke Americans mean lose talent bright world come study force leave compete business worker mean chance million immigrant come shadow earn citizenship pay penalty pass background check pay fair share taxis learn English line mean heartbreak separate family obstruction mean past year Senate fix House allow vote country economy strong today House Republicans allow simple yes vote matter follow majority american people support reform prove unwilling stand tea party order country bad bunch know actual humanitarian crisis border underscore need drop politic fix immigration recent week surge unaccompanied child arrive border bring country smuggler trafficker journey unbelievably dangerous kid child fortunate survive care legal process case process lead home clear message parent country kid recently Vice Biden meet central american leader way address root cause crisis Secretary Kerry meet leader tomorrow international partner new step dangerous smuggler thousand child life risk today letter congressional leader ask work address urgent humanitarian challenge border support immigration Border Patrol agent apprehend deport thousand undocumented immigrant year understand way situation child slip apprehend problem broken unclear folk know rule understand number Republicans willing work pass real commonsense immigration reform want effort number republican leader Senate excellent work deserve visibly folk House try work quietly help praise express appreciate effort believe Speaker Boehner say want pass immigration think genuinely want week inform Republicans continue block vote immigration reform remainder year House Republican Caucus situation unaccompanied child new excuse want think argument break effort fix sense level politic plain simple Republican Caucus House argue act mad executive authority broadly sense prefer administrative action permanent fix issue face certainly true immigration clear multiple time love bipartisan legislation pass House Senate land desk sign true immigration true minimum wage true equal pay bunch greatly prefer Congress actually executive action problem issue Congress choose situation failure House Republicans pass darn bad security bad economy bad future continue push House Republicans drop excuse act hope constituent America wait act today begin new effort fix immigration Congress step direct Secretary Homeland Security Attorney General resource interior border protect public safety deport dangerous criminal remain priority refocus effort sure border secure direct Secretary Johnson Attorney General Holder identify additional action administration exist legal authority Congress refuse fix immigration Congress job expect recommendation end summer intend adopt recommendation delay course aggressive step administrative action adequately address problem reform strengthen business worker entire economy require act Congress repeat reform enjoy wide support american people rare labor business evangelical law enforcement agree need point normally point public service solve public problem privilege serve responsibility power Americans safe door opportunity open year economy security strong maybe bright world come study stay create job maybe company play rule long undercut company maybe family live year child citizen neighbor friend child kid friend school play ball team maybe family stay happen Americans continue push Congress tell Speaker Boehner step exist legal authority immigration work continue reach House Republicans hope deliver permanent solution comprehensive maybe midterm worried politic maybe year willing partner consistent say prepared work consider perfect Senate example capacity compromise stand wait act want repeat say early House Republicans concerned executive action solution pass pass solve problem say agree need pass supplant administratively structure work permanent people plan business plan base law clarity inside country let close say Friday Fourth July day celebrate independence country great year Michelle host servicemember wound warrior family right lawn barbecue firework Mall servicemember come year unique sign serve sacrifice potentially life security country Americans love country prepared fight die America fully belong think earn stripe way Friday morning naturalize ceremony right White House Independence Day day american citizen celebrate Friday country great nation immigrant people come corner globe special unique history come wave wave understand place great sum culture idea energy come create new win country freedom build country defend country special strong Americans worth celebrate want House Republicans Americans remember,oba,2014-07-01-ches/2014-07-01-Immi
2009-12-25,morning want minute update american people attempt terrorist attack occur Christmas Day step ensure safety security country investigation ongoing speak morning Attorney General Eric Holder secretary homeland security Janet Napolitano counterterrorism homeland security adviser John Brennan ask continue monitor situation american people member Congress inform know far Christmas Day Northwest Airlines Flight en route Amsterdam Netherlands Detroit plane final approach Detroit Metropolitan Airport passenger allegedly try ignite explosive device body set quick heroic action passenger crew suspect subdue plane land safely suspect custody charge attempt destroy aircraft investigation launch attempt act terrorism rest involve hold accountable reminder danger face nature threaten homeland suspect succeed bring plane kill nearly passenger crew innocent civilian prepare celebrate holiday family friend american people assure power family safe secure busy holiday season notify incident order follow action protect american people secure air travel direct step ensure safety travel public sure flight air secure land safely enhance screening security procedure flight domestic international add federal air marshal flight enter leave United States work closely country federal state local law enforcement international partner second order important reviews absolutely critical learn incident measure prevent future act terrorism review involve watch list government place year identify know suspect terrorist prevent entry United States apparently suspect Christmas incident watch list fly list order review subject handle watch list strengthen second review examine screen policy technology procedure air travel need determine suspect able bring dangerous explosive aboard aircraft additional step thwart future attack direct national security team pressure attack country answer late attempt slaughter innocent man woman child know United States simply strengthen defense continue element national power disrupt dismantle defeat violent extremist threaten Afghanistan Pakistan Yemen Somalia plot attack homeland finally american people remain vigilant confident plot seek undermine security open society value cherish Americans incident like precede demonstrate alert courageous citizenry far resilient isolated extremist nation power protect country Americans fear division guide hope unity deeply hold value Americans brave man woman uniform stand spend holiday harm way continue America safe new year leave let briefly address event place day Islamic Republic Iran United States join international community strongly condemn violent unjust suppression innocent iranian citizen apparently result detention injury death month iranian people seek exercise universal right time meet iron fist brutality solemn occasion holy day time happen world watch deep admiration courage conviction iranian people Iran great enduring civilization place Iran United States country iranian people aspiration justice life decision Iran leader govern fear tyranny succeed aspiration away say Oslo tell government fear aspiration people power nation free nation United States stand seek universal right iranian government abide international obligation respect right people release unjustly detain Iran continue bear witness extraordinary event place confident history seek justice happy New Year,oba,2009-12-25-ches/2009-12-25-Unde
2008-11-05,hello Chicago doubt America place possible wonder dream founder alive time power democracy tonight answer answer tell line stretch school church number nation people wait hour hour time life believe time voice difference answer speak young old rich poor Democrat republican black white hispanic asian native American gay straight disabled disabled Americans message world collection individual collection Red States Blue States United States America answer lead tell long cynical fearful doubtful achieve hand arc history bend hope day long time come tonight day election defining moment change come America little bit early evening receive extraordinarily gracious Senator McCain Senator McCain fight long hard campaign fight long hard country love endure sacrifice America begin imagine service render brave selfless leader congratulate congratulate Governor Palin achieve look forward work renew nation promise month ahead want partner journey man campaign heart speak man woman grow street Scranton ride train home Delaware Vice elect United States Joe Biden stand tonight unyielde support friend year rock family love life nation Lady Michelle Sasha Malia love imagine earn new puppy come White House long know grandmother watching family miss tonight know debt measure sister Maya sister Alma brother sister support grateful campaign manager David Plouffe unsung hero campaign build political campaign think history United States America chief strategist David Axelrod partner step way campaign team assemble history politic happen grateful sacrifice forget victory truly belong belong belong likeli candidate office start money endorsement campaign hatch hall Washington begin backyard Des Moines live room Concord porch Charleston build work man woman dig little saving dollar dollar dollar cause grow strength young people reject myth generation apathy leave home family job offer little pay sleep draw strength young people brave bitter cold scorch heat knock door perfect stranger million Americans volunteer organize prove century later government people people people perish Earth victory know win election know understand enormity task lie ahead celebrate tonight know challenge tomorrow bring great lifetime war planet peril bad financial crisis century stand tonight know brave Americans wake desert Iraq mountain Afghanistan risk life mother father lie awake child fall asleep wonder mortgage pay doctor save child college education new energy harness new job create new school build threat meet alliance repair road ahead long climb steep year term America hopeful tonight promise people setback false start agree decision policy know government solve problem honest challenge face listen especially disagree ask join work remake nation way America year block block brick brick callous hand calloused hand begin month ago depth winter end autumn night victory change seek chance change happen way happen new spirit service new spirit sacrifice let summon new spirit patriotism responsibility resolve pitch work hard look let remember financial crisis teach thrive Wall Street Street suffer country rise fall nation people let resist temptation fall partisanship pettiness immaturity poison politic long let remember man state carry banner Republican Party White House Party value self reliance individual liberty national unity value share Democratic Party win great victory tonight measure humility determination heal divide hold progress Lincoln say nation far divide enemy friend passion strain break bond affection Americans support earn win vote tonight hear voice need help watch tonight shore parliament palace huddle radio forget corner world story singular destiny share new dawn american leadership hand tear world defeat seek peace security support wonder America beacon burn bright tonight prove true strength nation come arm scale wealth endure power ideal democracy liberty opportunity unyielde hope true genius America America change union perfect achieve hope achieve tomorrow election story tell generation mind tonight woman cast ballot Atlanta like million stand line voice hear election Ann Nixon Cooper year old bear generation past slavery time car road plane sky like vote reason woman color skin tonight think century America heartache hope struggle progress time tell people press american creed yes time woman voice silence hope dismiss live stand speak reach ballot yes despair dust bowl depression land nation conquer fear New Deal new job new sense common purpose yes bomb fall harbor tyranny threaten world witness generation rise greatness democracy save yes bus Montgomery hose Birmingham bridge Selma preacher Atlanta tell people overcome yes man touch moon wall come Berlin world connect science imagination year election touch finger screen cast vote year America time dark hour know America change yes America come far tonight let ask child live century daughter lucky live long Ann Nixon Cooper change progress chance answer moment time people work open door opportunity kid restore prosperity promote cause peace reclaim american dream reaffirm fundamental truth breathe hope meet cynicism doubt tell respond timeless creed sum spirit people yes God bless God bless United States America,oba,2008-11-05-ches/2008-11-05-Obam
2011-12-16,afternoon candidate pledge bring war Iraq responsible end sake national security strengthen american leadership world office announce new strategy end combat mission Iraq remove troop end Commander Chief ensure success strategy high national security priority year announce end combat mission Iraq date remove troop Iraqis responsibility country security hour ago speak iraqi Prime Minister Maliki reaffirm United States commitment speak determination iraqi people forge future agreement forward today report promise rest troop Iraq come home end year nearly year America war Iraq month troop Iraq thousand pack gear board convoy journey home american soldier soldier cross border Iraq hold head hold high proud success know american people stand united support troop America military effort Iraq end mark important milestone new phase relationship United States Iraq January strategic framework agreement Iraq normal relationship sovereign nation equal partnership base mutual mutual respect today conversation Prime Minister Maliki agree meeting Higher Coordinating Committee strategic framework agreement convene come week invite Prime Minister come White House December plan important work strong enduring partnership diplomat civilian adviser lead help Iraqis strengthen institution representative accountable build new tie trade commerce culture education unleash potential iraqi people partner Iraq contribute regional security peace insist nation respect Iraq sovereignty tell Prime Minister Maliki continue discussion help Iraq train equip force offer training assistance country world difficult day ahead Iraq United States continue Iraq stable secure self reliant Iraqis persevere war confident build future worthy history cradle civilization home come month season homecoming America service man woman reunite family today say troop Iraq definitely home holiday December time reflect war join american people pay tribute million Americans serve Iraq honor wound warrior nearly american patriot iraqi coalition partner life effort finally note end war Iraq reflect large transition tide war recede drawdown Iraq allow refocus fight Qaida achieve major victory leadership include Usama bin Laden remove troop Iraq begin bring troop home Afghanistan begin transition afghan security leadership office roughly troop deploy war end year number cut half mistake continue yesterday mark definitive end Qadhafi regime Libya military play critical role shape situation ground libyan people build future today NATO work bring successful mission close sum United States forward position strength long war Iraq come end end year transition Afghanistan forward troop finally come home deployment time training help military world welcome home new veteran work family care benefit opportunity earn include enlist veteran great challenge face nation create opportunity job country decade war nation need build nation build America economic strength restore restore leadership globe,oba,2011-12-16-ches/2011-12-16-EndI
2012-04-29,evening evening thrilled tonight White House Correspondents Dinner great crowd laugh terrific Chuck Todd love brother delighted cast member Glee Jimmy Kimmel honor man funny fellow Americans gather historic anniversary year time weekend finally deliver justice world notorious individual year gather heated election season Axelrod tell miss chance reintroduce american people tonight like begin Barack mother bear Kansas father bear Kenya bear course Hawaii office face enormous challenge say blame problem predecessor let forget practice initiate George Bush Congress certainly difference try civil cheap shot want especially member break exhausting schedule pass law tonight let big round applause obstacle change time office year ago lock brutal primary battle Hillary Clinton year later drunk texte Cartagena year ago Washington outsider year later dinner year ago look like today look like year look like funny great evening vast magnificent Hilton ballroom Mitt Romney little fixer upper mean look party man tux woman gown fine wine class entertainment relieved learn GSA conference Unbelievable mind reader know think course White House Correspondents Dinner know prom Washington DC term coin political reporter clearly chance actual prom chaperone evening Jimmy Kimmel perfect job tonight audience key demographic people fall asleep Nightline Jimmy start year ago Man Washington congressional hearing contraception journalist tonight remiss congratulate Huffington Post Pulitzer Prize deserve Arianna link kind hard hit journalism HuffPo link single day round applause pay great business model Sarah Palin game guest hosting Today remind old saying difference hockey mom pit bull pit bull delicious little soy sauce know point expect likely opponent Newt Gingrich Newt time man attack republican candidate Mitt Romney actually common think wife half poll alarmingly insulting extent american people agree degree Harvard snob course difference recently campaign criticize slow jam news Jimmy Fallon understand Governor Romney incensed ask staff equal time Merv Griffin guess Governor Romney feel pretty hour day Hunger Games movie people court wealthy sponsor brutally savage contestant leave stand sure change pace Hunger Games class warfare course know predict nasty election thankfully agree family limit dog apparently fair game campaign fun day new ad group frankly think cross line know Governor Romney say control super pac ad real quick pretty rough stepfather tell boy eat dog world win second term let say let say conspiracy orient friend right think plan unleash secret agenda absolutely right allow close quick preview secret agenda expect second administration term sing Green second term Young Jeezy Michelle say yeah sing term end war Iraq second term win war Christmas term repeal policy know ask tell wait second term replace policy know rain man term pass health care reform second term guess pass want end tonight slightly note oath office January face great challenge inherit tradition great challenge face tradition represent tonight free press afraid ask examine criticize service mission sacrifice tonight remember journalist Anthony Shadid Marie Colvin ultimate sacrifice seek shine light important story time blogger broadcaster powerful home harm way overseas great respect admiration know like hard time certainly like return favor forget country depend help protect freedom democracy way life set record straight enjoy attend dinner material prepare Secret Service home time new curfew,oba,2012-04-29-ches/2012-04-29-WHCo
2015-04-03,afternoon today United States ally partner reach historic understanding Iran fully implement prevent obtain nuclear weapon Commander chief great responsibility security american people convinced framework lead final comprehensive deal country ally world safe long time come Islamic Republic Iran advance nuclear program decade time office Iran operate thousand centrifuge produce material nuclear bomb Iran conceal covert nuclear facility clear prepared resolve issue diplomatically Iran come table way happen rally world impose tough sanction history sanction profound impact iranian economy sanction Iran nuclear program help bring Iran negotiating table diplomatic effort world stand join negotiating table world major power United Kingdom France Germany Russia China European Union year ago step today framework deal progress Iran nuclear program roll key area recall time skeptics argue Iran cheat verify compliance interim agreement fail succeed exactly intend Iran meet obligation eliminate stockpile dangerous nuclear material inspection Iran program increase continue negotiation achieve comprehensive deal today month tough principled diplomacy achieve framework deal deal deal meet core objective framework cut pathway Iran develop nuclear weapon Iran face strict limitation program Iran agree robust intrusive inspection transparency regime negotiate nuclear program history deal base trust base unprecedented verification key finalize month agree agree basic outline deal work finalize Iran able pursue bomb plutonium develop weapon grade plutonium core reactor Arak dismantle replace spent fuel facility ship Iran life reactor Iran build new heavy water reactor Iran reprocess fuel exist reactor second deal shut Iran path bomb enrich uranium Iran agree instal centrifuge reduce Iran long enrich uranium Fordow facility Iran enrich uranium advanced centrifuge year vast majority Iran stockpile enrich uranium neutralize today estimate Iran month away potentially acquire raw material single nuclear bomb deal Iran agree stockpile material need build weapon violate deal decade Iran minimum year away acquire material bomb strict limitation Iran stockpile year deal possible defense Iran ability pursue nuclear weapon covertly secret international inspector unprecedented access iranian nuclear facility entire supply chain support Iran nuclear program uranium raw material centrifuge production storage facility support program Iran cheat world know suspicious inspect Iran past effort weaponize program address deal Iran face inspection country world long term deal address path potential iranian nuclear bomb strict limit Iran program decade additional restriction build new facility stockpile material year unprecedented transparency measure year permanent member Nuclear Non Proliferation Treaty Iran permit develop nuclear weapon return Iran action international community agree Iran relief sanction sanction international sanction impose United Nations Security Council relief phase Iran step adhere deal Iran violate deal sanction snap place american sanction Iran support terrorism human right abuse ballistic missile program continue fully enforce let reemphasize work deal sign end June negotiator continue work framework fully implement matter backslide Iranians verification inspection mechanism meet specification nuclear security expert deal Iran follow framework negotiator agree able resolve great threat security peacefully importance issue instruct negotiator fully brief Congress american people substance deal welcome robust debate week month come confident deal security United States ally world option address Iran nuclear program reach robust verifiable deal like peacefully prevent Iran obtain nuclear weapon second option bomb Iran nuclear facility start war Middle East set Iran program year word set fraction time deal set ensure Iran race ahead try build bomb pull negotiation try country continue sanction currently place add additional hope know time Iran capitulate advance program short order breakout timeline eliminate nuclear arm race region trigger uncertainty word option lead quickly decision military action idea inside Iran Iran simply dismantle program demand world work history Iran willingness eliminate aspect program maintain peaceful purpose face unprecedented sanction negotiation collapse United States reject majority world consider fair deal scientist nuclear expert suggest confidence develop nuclear weapon doubtful current international sanction place hear inevitable critic deal sound ask simple think verifiable deal fully implement world major power bad option risk war Middle East bad decade Iran forward nuclear program robust inspection think answer clear remember insist prevent Iran acquire nuclear weapon know diplomatic solution way offer comprehensive lasting solution option far possibility Iran try cheat deal future framework inspection transparency far likely know try cheat future preserve option currently deal iranian people want reaffirm say beginning presidency willing engage basis mutual mutual respect deal offer prospect relief sanction impose Iran violation international law Iran Supreme Leader issue fatwa development nuclear weapon framework Iran opportunity verify program peaceful demonstrate Iran comply international obligation fully rejoin community nation fulfil extraordinary talent aspiration iranian people Iran world course deal fully implement end deep division mistrust country difficult history concern remain respect iranian behavior long Iran continue sponsorship terrorism support proxy destabilize Middle East threat America friend ally like Israel mistake remain vigilant counter action stand ally secret israeli Prime Minister agree United States forward peaceful resolution iranian issue Prime Minister Netanyahu look effective way ensure Iran nuclear weapon option believe nuclear expert confirm importantly speak Prime Minister today clear daylight daylight come support Israel security concern Iran destabilize policy threat Israel direct national security team consult closely new israeli government come week month far strengthen long term security cooperation Israel clear unshakeable commitment Israel defense today speak King Saudi Arabia reaffirm commitment security partner Gulf invite leader country Gulf Cooperation Council Saudi Arabia United Arab Emirates Kuwait Oman Qatar Bahrain meet Camp David spring discuss far strengthen security cooperation resolve multiple conflict cause hardship instability Middle East finally worth remember Congress bipartisan basis play critical role current Iran policy help shape sanction regime apply pressure Iran ultimately force table come day week administration engage Congress play play constructive oversight role begin effort speak leader House Senate today conversation underscore issue stake big politic matter war peace evaluate base ultimately american people national security simply deal administration Iran deal Iran United States America major power world include close ally Congress kill deal base expert analysis offer reasonable alternative United States blame failure diplomacy international unity collapse path conflict widen american people understand solid majority support diplomatic resolution iranian nuclear issue understand instinctively word Kennedy face far great threat communism say let negotiate fear let fear negotiate american people remember height Cold War like Nixon Reagan strike historic arm control agreement Soviet Union far dangerous adversary adversary threaten destroy country way life mean agreement perfect end threat world safe deal Iran today like express international partner steadfastness cooperation able speak early today close ally Prime Minister Cameron Hollande Chancellor Merkel reaffirm stand shoulder shoulder effort behalf nation want express tireless mean tireless Secretary State John Kerry entire negotiating team work hard progress represent tradition american diplomacy work work success guarantee historic opportunity prevent spread nuclear weapon Iran peacefully international community firmly seize chance God bless God bless United States America,oba,2015-04-03-ches/2015-04-03-Iran
2015-08-03,afternoon Gina want introduction incredible work team issue generally sure clean air clean water great future kid want member Congress fight issue great odd willing key challenge lifetime future generation want Surgeon General outstanding work help connection critical issue health family past half year tough challenge time rebuild economy devastating recession end war Iraq Afghanistan bring troop home strengthen security tough principled diplomacy convinced challenge pose great threat future future generation change climate bring today scientist scientist world colleague year human activity change climate dangerous way level carbon dioxide heat atmosphere high year planet warm year record set record term warm year decade year trend warm year record fall year century climate change long future predict child grandchild reality live day right Pentagon say climate change pose risk national security say single weather event entirely cause climate change strong storm deep drought long wildfire season Charleston Miami flood high tide shrink ice cap force National Geographic big change atlas Soviet Union break past decade nationwide asthma rate double climate change Americans great risk land hospital America governor say generation feel impact climate change generation commit United States lead world challenge believe late issue deal deal tough issue cross desk definition deal issue easy solve solve grim heartbreaking hard frustrating time issue deal temporally bind anticipate kind plug away incrementally rare issue magnitude scope right able reverse able adapt sufficiently late come climate change hopeless action past year America work dirty energy clean energy waste energy economy set new fuel economy standard mean car twice far gallon gas middle decade combine low gas price standard pace save driver average pump year double investment renewable energy generate time wind power time solar power step difference past decade economy continue grow United States cut total carbon pollution nation Earth news say want protect economy security child health science tell focus past year focus month Nevada later August talk extraordinary progress generate clean energy job come boost far american visit alaskan Arctic fellow Americans community devastate melt ice rise ocean impact marine life talk world need prevent bad impact climate change late today announce America Clean Power Plan plan year making single important step America fight global climate change right power plant source America carbon pollution pollution car airplane home generate combine pollution contribute climate change degrade air kid breathe federal limit carbon power plant dump air think limit toxic chemical like mercury sulfur arsenic air water existing power plant dump unlimited harmful carbon pollution air sake kid health safety Americans change sake planet change year ago direct Gina Environmental Protection Agency challenge today work state city power company EPA set nationwide standard end limitless dumping carbon pollution power plant work year state change plan reduce emission state energy mix generate power renewable natural gas nuclear coal plan reflect start place state time flexibility need cut pollution way work reward state action soon later time state work meet target build progress community business power company begin modernize plant reduce emission way create new job process nearly dozen state set market base program reduce carbon pollution half state set energy efficiency target set renewable energy target mayor sign agreement cut carbon pollution city week big company include Walmart GM bold new commitment cut emission deploy clean energy idea set standard cut carbon pollution new radical new start today Washington start catch vision rest country set standard actually speed transition clean safe future Clean Power Plan carbon pollution power plant percent low decade ago nerdi way say million ton carbon dioxide pollution atmosphere simple layman way say like cut ounce emission electricity million american home equivalent million car road reduce premature death power plant emission nearly percent plan asthma attack child year combine great investment booming clean energy sector smart investment energy efficiency work world achieve climate agreement end year slow maybe eventually carbon pollution harm climate right want Gina team right way long engagement process EPA history field million public comment work state work power company environmental group faith group people country sure realistic achievable ambitious people today Tanya Brown Tanya wave ahead Tanya Tanya Brown join mom America spread word danger climate change pose health child include Tanya daughter Sanaa Sanaa right Dr Sumita Khatri spend career research health impact pollution Cleveland Clinic help family life impact single day doctor Sister Joan Marie Steadman help rally catholic woman America climate Sister leadership pretty important guy Pope Francis clear encyclical summer stand climate change moral obligation Sister Steadman live obligation single day let clear critic try cynic say long Clean Power Plan decide special ally Congress mobilize oppose claim plan cost money plan analysis ultimately save average american nearly year energy claim need slash investment clean energy waste money happy spend billion dollar year subsidize oil company claim plan kill job transition clean energy economy solar industry example create job time fast rest economy claim plan war coal scare vote ignore plan actually invest revitalize coal country support health care retirement coal miner family retrain worker pay job healthy job community America lose coal job decade want work Congress help political football partisan press release help family cynical critic plan actually claim harm minority low income community climate change hurt Americans vulnerable today african american child twice likely hospitalize asthma latino child percent likely die asthma care low income minority community start protect air breathe try rob health care expand Medicaid state way hear stale argument time America progress kind claim America set clear rule smart standard air water child health scary story kill job business freedom true script second important think feel tomorrow birthday start reflect age think today remind land Los Angeles attend college freshman year old late August Hawaii campus decide pen energy want run minute suddenly weird feeling breathe reason Los Angeles smog day people vulnerable fairly frequent folk old remember Cayuga River burn pollution acid rain threaten destroy great forest Northeast fast forward year later solve problem time character criticize plan say kill job destroy business hurt low income people wildly expensive time wrong push scaremongering tactic actually run Los Angeles choke folk actually boat river forest learn lesson know history kind criticism hear simply excuse inaction business sense underestimate american business american ingenuity republican Richard Nixon decide smog choke city warn new pollution standard decimate auto industry happen catalytic converter work lead gasoline work air clean republican George HW Bush decide acid rain say light business suffer quiet death happen cut acid rain dramatically cost expect business incentivize able figure restrict leaded fuel car cancer cause chemical plastic end oil industry end plastic industry american chemist come substitute fuel standard place couple year ago cripple automaker american auto industry retool today automaker sell car world fast pace decade hybrid plug high fuel efficient car consumer choice save family pump figure stuff long lazy long path resistance scientist citizen worker entrepreneur Americans disrupt stale old debate upend old way thinking right invent new technology new industry look backwards look forwards reason China look emission world face tough challenge America lead way forward plan want fool hard deal climate change entirety challenging single action single country change warming planet today America lead way country represent percent carbon pollution world energy sector announce plan cut greenhouse gas emission December America lead way chance place ambitious international climate agreement human history easy cynical say climate change kind challenge big humanity solve absolutely convinced wrong solve exactly kind challenge big remind month time NASA release blue marble single snapshot Earth outer space change decade picture second border shift generation come global population nearly double change planet beautiful look blue vast fragile miraculous universe blue marble belong belong kid billion people alive today matter country matter language speak look image say home generation feel impact climate change generation home planet plan want grandkid able swim Hawaii able climb mountain glacier want million people life disrupt world dangerous shameful moment right leave kid let opportunity God bless God bless United States America,oba,2015-08-03-ches/2015-08-03-Clea
2013-04-26,Mrs Bush Clinton Secretary Clinton George HW Bush Mrs Bush Mrs Carter current world leader distinguished guest today Michelle honor mark historic occasion Texas sized party worthy today honor life legacy rd United States George Bush live special day democracy world exclusive club pretty nice clubhouse truth club like support group time office need leader tell matter think ready assume office presidency impossible truly understand nature job sit desk gain great appreciation serve leader party momentous challenge feel enormous weight nation shoulder appreciation extend Bush desk day office letter George demonstrate compassion generosity know come learn learn humbling job moment mistake time wish turn clock know true Bush hope successor say love country past Bush say impossible pass judgment presidency alive maybe little bit premature know know son raise strong love parent Midland famous famously inheriting say daddy eye mother mouth young boy come home trip museum proudly present horrified mother small dinosaur tailbone smuggle home pocket bet great Barbara know young man meet love life dinner party ditch plan bed early talk brilliant charming Laura Welch late night know father raise remarkable caring beautiful daughter try discourage run say Dad cool think Bush grandfather begin spoil brand new granddaughter know Bush man Clinton say absolutely true know man like man comfortable skin know pretense job seriously seriously man know George Bush leader walk library obviously remind incredible strength resolve come bullhorn stand rubble ruin Ground Zero promise deliver justice seek destroy way life remember compassion lead global fight HIV AIDS malaria help save million life remind people poor corner globe America care help remember commitment reach aisle unlikely ally like Ted Kennedy believe reform school way help child learn repair broken immigration progress possible year ago Bush restart important conversation speak american people history nation law nation immigrant comprehensive immigration reform little long expect hopeful year help Speaker Boehner senator member Congress today bring home family economy security incredible country love large hard work George Bush finally bear great decision solemn burden serve Commander chief great military world know Bush say America word man woman Americans time disagree matter foreign policy share profound respect reverence man woman military family unite determination comfort family fallen care wear uniform United States flight Russia negotiate Nikita Khrushchev height Cold War Kennedy secretary small slip paper write favorite saying know God storm come place believe ready completely ready office America need leader willing face storm head pray God strength wisdom believe right leader share stage George Bush choose honor today celebration service courage sense humor love country citizen United States America God bless God bless United States,oba,2013-04-26-ches/2013-04-26-Bush
