file,date,source,num_sents,num_words,num_unique_words,NUM,ADV,SYM,NOUN,ADP,PROPN,DET,INTJ,AUX,CCONJ,ADJ,PRON,SCONJ,X,VERB,PUNCT,PART,emo,fear,anger,trust,surprise,positive,negative,sadness,disgust,joy,anticipation,TBsubjectivity,TBpolarity,char_count,syl_count,word_count,char_per_word,syl_per_word,sent_count,word_per_sent,dc_word_count,gf_word_count,poly_word_count,dc_word_perc,gf_word_perc,poly_word_perc,ari,flesch_kincaid,coleman_liau,dale_chall,gunning_fog,smog,parallel_count,parallel_per_sent,depth
./Data/barackobamajeffersonjacksondinner.txt,2007-11-10,oba,101,1884,644,0.005311443746982134,0.04249154997585707,0.0,0.13375181071945919,0.09464027040077258,0.04925156929019797,0.08015451472718493,0.0,0.0816030902945437,0.039111540318686626,0.05939159826170932,0.12409464027040078,0.04007725736359247,0.0,0.11878319652341864,0.08498309995171414,0.04635441815548044,<nrclex.NRCLex object at 0x00000267FF59EF70>,0.1134564643799472,0.0686015831134564,0.1266490765171504,0.0369393139841688,0.2189973614775725,0.1609498680738786,0.0633245382585752,0.0369393139841688,0.0765171503957783,0.0976253298153034,0.4020755894064164,0.1063759778233462,7750,2643,1895,4.089709762532982,1.3947229551451188,101,18.76237623762376,498,192,211,0.262796833773087,0.1013192612137203,0.1113456464379947,7.213721100342227,8.185057603385669,6.669868073878629,13.45570061913843,11.55772094359832,11.386160686958696,17,0.1683168316831683,5.05940594059406
./Data/barackobamaiowavictoryspeech.txt,2008-01-03,oba,51,1436,518,0.004024144869215292,0.042924211938296444,0.0,0.15761234071093225,0.09121395036887994,0.03755868544600939,0.08987256874580818,0.0,0.0670690811535882,0.046948356807511735,0.04426559356136821,0.13480885311871227,0.0335345405767941,0.0,0.13212608987256874,0.08718980549966465,0.03085177733065057,<nrclex.NRCLex object at 0x00000267FF5A8D00>,0.0851851851851851,0.0777777777777777,0.1333333333333333,0.0703703703703703,0.2074074074074074,0.1037037037037037,0.0555555555555555,0.0481481481481481,0.1037037037037037,0.1148148148148148,0.4814622687918142,0.0871979535615899,5625,1861,1363,4.126925898752751,1.3653705062362436,51,26.725490196078432,324,117,132,0.2377109317681584,0.0858400586940572,0.0968451944240645,11.370566081164675,10.944313150058267,7.358767424798238,17.009298749874127,14.123798426193662,12.319762396917737,11,0.2156862745098039,6.137254901960785
./Data/barackobamanewhampshireconcessionspeech.txt,2008-01-08,oba,70,1346,500,0.002824858757062147,0.03389830508474576,0.0,0.1596045197740113,0.096045197740113,0.03248587570621469,0.08545197740112995,0.009887005649717515,0.07344632768361582,0.043785310734463276,0.048728813559322036,0.13559322033898305,0.03036723163841808,0.0,0.1193502824858757,0.1115819209039548,0.01694915254237288,<nrclex.NRCLex object at 0x000002678A384C70>,0.0869565217391304,0.0688405797101449,0.1376811594202898,0.036231884057971,0.2246376811594203,0.1268115942028985,0.0615942028985507,0.0253623188405797,0.1050724637681159,0.1268115942028985,0.4449554250924114,0.1025250054359643,5383,1789,1262,4.265451664025356,1.4175911251980982,70,18.02857142857143,354,121,140,0.2805071315372425,0.0958795562599049,0.1109350237717908,7.674563051845141,8.168718134480418,7.63901743264659,13.371379035544487,11.04661082182477,11.20814326018867,11,0.1571428571428571,4.971428571428572
./Data/barackobamaebenezerbaptist.txt,2008-01-20,oba,218,4396,1238,0.0031565656565656565,0.04271885521885522,0.0,0.15382996632996632,0.09490740740740741,0.025883838383838384,0.08186026936026936,0.0010521885521885522,0.06502525252525253,0.038930976430976434,0.05092592592592592,0.1294191919191919,0.03851010101010101,0.0,0.132996632996633,0.10248316498316498,0.0382996632996633,<nrclex.NRCLex object at 0x00000267FED89610>,0.0843989769820971,0.0784313725490196,0.1483375959079284,0.052003410059676,0.2020460358056266,0.1355498721227621,0.0707587382779198,0.0358056265984654,0.0895140664961636,0.103154305200341,0.5137788110879025,0.0904170132897405,17758,5884,4261,4.167566298990847,1.3808965031682705,218,19.545871559633028,1215,352,407,0.2851443323163576,0.0826097160291011,0.0955174841586482,7.972173048063404,8.327468645642469,7.190903543769064,14.19718130085327,11.122737265017255,10.934836625460472,32,0.146788990825688,5.128440366972477
./Data/barackobamasouthcarolinavictory.txt,2008-01-26,oba,81,1889,630,0.006639427987742594,0.0372829417773238,0.0010214504596527069,0.15474974463738508,0.09039836567926456,0.03830439223697651,0.08426966292134831,0.0040858018386108275,0.07201225740551584,0.04647599591419816,0.06179775280898876,0.13432073544433096,0.03575076608784474,0.0,0.11797752808988764,0.08375893769152196,0.03115423901940756,<nrclex.NRCLex object at 0x00000267FF30B2B0>,0.0861618798955613,0.0861618798955613,0.1305483028720626,0.0548302872062663,0.2323759791122715,0.1201044386422976,0.0600522193211488,0.02088772845953,0.0992167101827676,0.1096605744125326,0.4758844202392589,0.1210954592002978,7596,2521,1811,4.194367752622861,1.3920485919381558,81,22.358024691358025,469,172,188,0.2589729431253451,0.0949751518498067,0.1038100496963003,9.504484460532687,9.555803014499867,7.538972943125348,15.178763018862782,12.74221595053548,11.832347839913728,10,0.1234567901234567,5.839506172839506
./Data/barackobamairaqwarreaganbuilding.txt,2008-07-15,oba,251,5538,1546,0.01168384879725086,0.027663230240549827,0.0015463917525773195,0.17852233676975945,0.1006872852233677,0.057903780068728525,0.08694158075601374,0.0,0.061168384879725084,0.038316151202749144,0.07852233676975945,0.09037800687285223,0.024742268041237112,0.0,0.1140893470790378,0.09501718213058419,0.03281786941580756,<nrclex.NRCLex object at 0x0000026756C76FD0>,0.1370786516853932,0.0808988764044943,0.1288389513108614,0.0374531835205992,0.2037453183520599,0.1737827715355805,0.0606741573033707,0.0307116104868913,0.0644194756554307,0.0823970037453183,0.4001155804245696,0.1082963971110038,24159,8319,5276,4.579037149355573,1.5767626990144048,251,21.0199203187251,1898,752,845,0.3597422289613343,0.1425322213798332,0.1601592115238817,10.647225132827296,11.213568772672764,9.716550416982564,16.10621027338712,14.10925698268337,13.610913532983645,29,0.1155378486055776,5.565737051792829
./Data/barackobamasenatespeechonbailoutbill.txt,2008-10-01,oba,114,2467,775,0.008171206225680934,0.05019455252918288,0.0,0.1556420233463035,0.08015564202334631,0.03735408560311284,0.07898832684824902,0.0,0.06964980544747082,0.045136186770428015,0.054474708171206226,0.11556420233463036,0.036575875486381325,0.0,0.1303501945525292,0.09766536964980545,0.040077821011673155,<nrclex.NRCLex object at 0x00000267FF116DF0>,0.0818505338078291,0.0693950177935943,0.1583629893238434,0.0373665480427046,0.1708185053380783,0.1565836298932384,0.0676156583629893,0.0427046263345195,0.0747330960854092,0.1405693950177935,0.4345555055092626,0.0994032605159773,10004,3345,2330,4.2935622317596565,1.4356223175965666,114,20.43859649122807,664,243,280,0.2849785407725322,0.1042918454935622,0.1201716738197424,9.011976357202016,9.321395979218432,7.997905579399138,14.637355018447408,12.347112416233715,12.082160635159472,7,0.0614035087719298,5.2368421052631575
./Data/barackobamafirstpressconference.txt,2008-11-07,oba,37,955,442,0.008008008008008008,0.035035035035035036,0.0,0.19019019019019018,0.08708708708708708,0.031031031031031032,0.07907907907907907,0.0,0.05905905905905906,0.04004004004004004,0.08308308308308308,0.10810810810810811,0.024024024024024024,0.0,0.13613613613613615,0.08208208208208208,0.037037037037037035,<nrclex.NRCLex object at 0x00000267FEEFF5E0>,0.077720207253886,0.0259067357512953,0.1813471502590673,0.0414507772020725,0.2642487046632124,0.160621761658031,0.0569948186528497,0.005181347150259,0.0569948186528497,0.1295336787564766,0.4097008547008547,0.0904594017094017,4388,1509,919,4.7747551686615886,1.6420021762785637,37,24.83783783783784,318,150,170,0.3460282916213275,0.1632208922742111,0.1849836779107725,13.478015763315009,13.472382436843812,11.083830250272031,17.783354292268328,16.46397082610358,15.374374764334776,4,0.1081081081081081,7.162162162162162
./Data/barackobamaglobalclimatesummit.txt,2008-11-18,oba,38,667,345,0.01394700139470014,0.04184100418410042,0.001394700139470014,0.17573221757322174,0.07112970711297072,0.05160390516039052,0.08507670850767085,0.0,0.07531380753138076,0.03765690376569038,0.07810320781032078,0.08926080892608089,0.022315202231520222,0.0,0.1297071129707113,0.09762900976290098,0.029288702928870293,<nrclex.NRCLex object at 0x0000026756D33CA0>,0.1360544217687075,0.0680272108843537,0.1836734693877551,0.0068027210884353,0.2585034013605442,0.1292517006802721,0.0272108843537414,0.0,0.1020408163265306,0.0884353741496598,0.4811477633477632,0.1662519480519481,2971,995,648,4.584876543209877,1.535493827160494,38,17.05263157894737,231,84,97,0.3564814814814814,0.1296296296296296,0.1496913580246913,8.691084307992202,9.179353476283303,9.423271604938272,14.086947855750488,12.006237816764134,12.256330210517838,6,0.1578947368421052,5.526315789473684
./Data/barackobamaeconomicteamannouncement.txt,2008-11-24,oba,66,1918,764,0.008858267716535433,0.0359251968503937,0.0,0.18503937007874016,0.10826771653543307,0.04970472440944882,0.0797244094488189,0.0,0.04921259842519685,0.04921259842519685,0.09498031496062992,0.08267716535433071,0.01968503937007874,0.0,0.1077755905511811,0.10285433070866142,0.02608267716535433,<nrclex.NRCLex object at 0x000002675BBB2EE0>,0.0481012658227848,0.0455696202531645,0.2050632911392405,0.0329113924050632,0.2911392405063291,0.1215189873417721,0.0455696202531645,0.0253164556962025,0.0759493670886076,0.1088607594936708,0.3506520562770565,0.1655289502164501,8705,3017,1826,4.767250821467689,1.6522453450164294,66,27.666666666666668,726,304,334,0.3975903614457831,0.1664841182913472,0.1829134720700986,14.857084702446151,14.696495071193867,11.161555312157724,20.00061847389558,17.726031398320554,15.980374538843504,10,0.1515151515151515,6.787878787878788
./Data/barackobamamanagementandbudgetoffice.txt,2008-11-25,oba,46,1251,504,0.009855951478392721,0.03866565579984837,0.0,0.17058377558756635,0.08642911296436695,0.04245640636846096,0.07429871114480667,0.000758150113722517,0.056103108415466264,0.04094010614101592,0.0667172100075815,0.12130401819560273,0.0356330553449583,0.0,0.12736921910538287,0.08794541319181198,0.04094010614101592,<nrclex.NRCLex object at 0x000002676C190460>,0.0756972111553784,0.0318725099601593,0.2430278884462151,0.0159362549800796,0.2948207171314741,0.1235059760956175,0.0239043824701195,0.0119521912350597,0.0916334661354581,0.0876494023904382,0.4723138127304793,0.1707448492865159,5274,1781,1207,4.369511184755592,1.475559237779619,46,26.23913043478261,377,131,146,0.3123446561723281,0.1085335542667771,0.1209610604805302,12.26996289759014,12.054859875364723,8.764639602319797,17.946530816613237,14.836994344584127,13.306631327048002,4,0.0869565217391304,7.456521739130435
./Data/barackobamaeconomicrecoveryadvisoryboard.txt,2008-11-26,oba,32,830,375,0.008045977011494253,0.02528735632183908,0.0,0.18160919540229886,0.09425287356321839,0.04827586206896552,0.07816091954022988,0.0011494252873563218,0.05862068965517241,0.04367816091954023,0.11149425287356322,0.09080459770114943,0.028735632183908046,0.0,0.10804597701149425,0.08275862068965517,0.03908045977011494,<nrclex.NRCLex object at 0x00000267FF03C8E0>,0.0573248407643312,0.019108280254777,0.2292993630573248,0.0509554140127388,0.2738853503184713,0.1273885350318471,0.0127388535031847,0.0,0.1019108280254777,0.1273885350318471,0.3810923290801338,0.1901296061661914,3828,1320,799,4.7909887359199,1.6520650813516895,32,24.96875,284,140,150,0.3554443053817271,0.1752190237797246,0.1877346683354192,13.619931946182724,13.642180459949936,11.185531914893613,17.99696558197747,16.996260951188987,15.497558498333571,6,0.1875,6.84375
./Data/barackobamasecurityteamannouncement.txt,2008-12-01,oba,85,1913,749,0.004992511233150275,0.029955067398901646,0.0,0.18771842236645034,0.10434348477284074,0.05891163255117324,0.09186220668996506,0.0,0.05142286570144783,0.044932601098352475,0.08187718422366451,0.10084872690963555,0.023964053919121316,0.0,0.10334498252621069,0.09335996005991014,0.022466300549176237,<nrclex.NRCLex object at 0x0000026728CD43D0>,0.1078838174273859,0.0456431535269709,0.2012448132780083,0.0394190871369294,0.2468879668049792,0.1161825726141078,0.0373443983402489,0.0228215767634854,0.0809128630705394,0.1016597510373444,0.4026521120765725,0.1617005097220925,8613,3017,1819,4.735019241341396,1.6586036283672347,85,21.4,661,315,351,0.3633864760857614,0.1731720725673446,0.1929631665750412,11.571940626717977,12.32752281473337,10.658735568993947,16.35227245739417,15.486882902693788,14.737945496633412,12,0.1411764705882353,6.235294117647059
./Data/barackobamasecretarycommerce.txt,2008-12-03,oba,33,863,411,0.01312910284463895,0.04048140043763676,0.0,0.18161925601750548,0.1050328227571116,0.05470459518599562,0.08205689277899343,0.0,0.053610503282275714,0.03938730853391685,0.06892778993435449,0.087527352297593,0.030634573304157548,0.0,0.1061269146608315,0.1061269146608315,0.030634573304157548,<nrclex.NRCLex object at 0x00000267FEE64FD0>,0.0516129032258064,0.0129032258064516,0.2129032258064516,0.0193548387096774,0.3290322580645161,0.1032258064516129,0.032258064516129,0.0064516129032258,0.1032258064516129,0.1290322580645161,0.4064507955812304,0.143688437166698,3744,1285,823,4.54921020656136,1.5613608748481167,33,24.939393939393938,293,115,132,0.3560145808019441,0.1397326852976913,0.1603888213851761,12.466477042600978,12.560421959571414,9.762478736330491,17.991409624802092,15.565064987665233,14.554592549557764,3,0.0909090909090909,5.9393939393939394
./Data/barackobamapresseconomicrecoverypressconference.txt,2009-01-05,oba,42,1051,402,0.011754068716094032,0.04701627486437613,0.0,0.16003616636528029,0.08408679927667269,0.022603978300180832,0.08860759493670886,0.0009041591320072332,0.07956600361663653,0.0379746835443038,0.06871609403254973,0.10307414104882459,0.03345388788426763,0.0,0.12929475587703435,0.08770343580470162,0.045207956600361664,<nrclex.NRCLex object at 0x0000026756C9D1F0>,0.0845771144278607,0.044776119402985,0.1442786069651741,0.0398009950248756,0.2139303482587064,0.1492537313432835,0.0945273631840796,0.0248756218905472,0.0597014925373134,0.1442786069651741,0.3935449194999756,0.054137847171555,4341,1485,1010,4.298019801980198,1.4702970297029705,42,24.047619047619047,279,129,140,0.2762376237623762,0.1277227722772277,0.1386138613861386,10.837482791136251,11.13807637906648,8.24146534653465,16.28941112682697,14.727958510136729,13.5591,9,0.2142857142857142,6.047619047619048
./Data/barackobamageorgemason.txt,2009-01-08,oba,118,2824,941,0.008426019548365353,0.041456016177957536,0.0003370407819346141,0.20256150994270306,0.0839231547017189,0.016852039096730706,0.0788675429726997,0.0003370407819346141,0.06639703404111898,0.05190428041793057,0.08426019548365352,0.09268621503201888,0.031007751937984496,0.0,0.11931243680485339,0.09133805190428042,0.030333670374115267,<nrclex.NRCLex object at 0x0000026756666760>,0.0978552278820375,0.0455764075067024,0.1608579088471849,0.0536193029490616,0.2345844504021447,0.1340482573726541,0.0549597855227882,0.0294906166219839,0.0777479892761394,0.1112600536193029,0.4444710876485685,0.1178546644195499,12256,4122,2700,4.539259259259259,1.5266666666666666,118,22.88135593220339,844,344,376,0.3125925925925926,0.1274074074074074,0.1392592592592592,11.390589077212802,11.348395480225992,9.597214814814809,16.28498957940992,14.248838669177651,13.326697224471182,13,0.1101694915254237,6.322033898305085
./Data/barackobamamintelligenceteam.txt,2009-01-09,oba,63,1463,624,0.01096067053513862,0.02385557704706641,0.0,0.19793681495809157,0.09219858156028368,0.050934880722114766,0.07865892972275951,0.0,0.05673758865248227,0.047066408768536426,0.08833010960670536,0.09026434558349453,0.02127659574468085,0.0,0.11154094132817537,0.09606705351386202,0.03417150225660864,<nrclex.NRCLex object at 0x000002676C250C70>,0.1,0.0386363636363636,0.1886363636363636,0.034090909090909,0.3227272727272727,0.0795454545454545,0.0431818181818181,0.0204545454545454,0.0931818181818181,0.0795454545454545,0.4114297246469378,0.0992620880940553,6701,2302,1407,4.762615493958777,1.6361051883439943,63,22.33333333333333,511,231,250,0.36318407960199,0.1641791044776119,0.177683013503909,12.16858564321251,12.42604122245913,10.878805970149251,16.812009950248754,15.500497512437812,14.509162975807,5,0.0793650793650793,6.428571428571429
./Data/barackobamapreinaugurallincolnmemorial.txt,2009-01-18,oba,34,883,387,0.00546448087431694,0.04371584699453552,0.0,0.1726775956284153,0.0994535519125683,0.019672131147540985,0.09508196721311475,0.002185792349726776,0.060109289617486336,0.0546448087431694,0.046994535519125684,0.14863387978142076,0.036065573770491806,0.0,0.1180327868852459,0.07978142076502732,0.017486338797814208,<nrclex.NRCLex object at 0x00000267572BD400>,0.0773809523809523,0.0416666666666666,0.1726190476190476,0.0476190476190476,0.2261904761904762,0.125,0.0595238095238095,0.0059523809523809,0.119047619047619,0.125,0.5802785265049416,0.1738891611533121,3572,1188,842,4.24228028503563,1.4109263657957245,34,24.764705882352946,220,65,77,0.2612826603325415,0.0771971496437054,0.0914489311163895,10.933493083694287,10.7171664105072,7.949358669833732,16.40894732429789,12.993768338689396,11.726177461693185,8,0.2352941176470588,6.5588235294117645
./Data/barackobamainauguraladdress.txt,2009-01-20,oba,110,2593,987,0.0018436578171091445,0.03982300884955752,0.0,0.19432153392330384,0.096976401179941,0.014011799410029498,0.09033923303834808,0.0007374631268436578,0.0612094395280236,0.05457227138643068,0.05936578171091445,0.11061946902654868,0.028761061946902654,0.0007374631268436578,0.11578171091445427,0.10656342182890856,0.024336283185840708,<nrclex.NRCLex object at 0x00000267FF6A69A0>,0.0822454308093994,0.0600522193211488,0.150130548302872,0.0404699738903394,0.2545691906005222,0.1266318537859007,0.0548302872062663,0.0339425587467362,0.0939947780678851,0.1031331592689295,0.4703723702861634,0.085210951245434,10684,3578,2423,4.409409822534049,1.476681799422204,110,22.027272727272727,762,221,259,0.3144861741642591,0.0912092447379281,0.106892282294676,10.351956627771736,10.425481596818372,8.783541064795706,15.891263962780926,12.459278880426218,11.89503962707105,16,0.1454545454545454,5.209090909090909
