21/04/2016,"President Obama participates in a summit meeting with the leaders of the Gulf Cooperation Council in Riyadh to discuss ways of addressing the Islamic State of Iraq and the Levant and other regional conflicts, including the Syrian and Yemeni crises.[36]"
22/04/2016,"The President and the First Lady attend a private lunch with Queen Elizabeth II and Prince Philip, Duke of Edinburgh at Windsor Castle in England to celebrate the Queen's 90th birthday.[37]"
22/04/2016,"President Obama participates in a joint press conference with British Prime Minister David Cameron at 10 Downing Street in London, reiterating their campaign for British voters to vote for the United Kingdom to remain in the European Union ahead of the referendum on June 23.[38]"
22/04/2016,"The President and the First Lady attend a dinner hosted by Prince William, Duke of Cambridge, Catherine, Duchess of Cambridge, and Prince Harry at Kensington Palace in London,[39] where they also greet Prince George of Cambridge.[40]"
23/04/2016,"President Obama participates in a town hall meeting with the British youth at Lindley Hall in London, where he addressed questions regarding political issues like terrorism, trade, and the Northern Ireland peace process,[41] as well as social issues and changes involving LGBT rights, racial inequality (touching on the Black Lives Matter movement), and discrimination towards non-binary gender persons.[42][43]"
24/04/2016,"During a joint press conference with German Chancellor Angela Merkel in Hanover, Germany, President Obama announces plans to increase U.S. military presence in Syria to at least 250 personnel to combat the Islamic State of Iraq and the Levant and assist local Syrian forces in doing so.[44][45]"
25/04/2016,"President Obama becomes the first sitting U.S. president to visit the Hannover Messe, the world's largest industrial fair, which he opened as the U.S. was the ""partner country"" of the fair.[46]"
25/04/2016,"President Obama and Chancellor Merkel participate in a multilateral meeting with other European leaders including British Prime Minister David Cameron, French President François Hollande, and Italian Prime Minister Matteo Renzi to discuss cooperation in resolving the Syrian and Libyan civil wars and the Russo-Ukrainian War.[47]"
30/04/2016,President Obama attends his last White House Correspondents' Dinner.[48]
04/05/2016,"President Obama visits Flint, Michigan to address the city's water crisis.[49]"
07/05/2016,"President Obama delivers a commencement speech to the 2016 graduating batch of Howard University, urging them to change their country ""through action.""[50]"
13/05/2016,"President Obama hosts a multilateral meeting and state dinner at the State Dining Room of the White House for the leaders of the five Nordic countries: Prime Minister Lars Løkke Rasmussen of Denmark, President Sauli Niinistö of Finland, President Ólafur Ragnar Grímsson of Iceland, Prime Minister Erna Solberg of Norway, and Prime Minister Stefan Löfven of Sweden. The six leaders discussed humanitarian issues, combating climate change, and the Russo-Ukrainian War.[51]"
15/05/2016,"President Obama delivers a commencement speech entitled Ignorance is not a Virtue at Rutgers University's 250th anniversary commencement ceremony in New Brunswick, New Jersey.[52]"
22/05/2016,President Obama arrives in Hanoi for a three-day visit to Vietnam aimed at building stronger economic and defense ties with the country and the Asia-Pacific region.[53][54]
23/05/2016,President Obama announces the full lifting of the 32-year arms embargo on Vietnam.[55]
25/05/2016,"President Obama attends the 42nd G7 summit in Shima, Japan.[56]"
26/05/2016,"President Obama and Japanese Prime Minister Shinzō Abe visit one of Japan's holiest Shinto sites, the Ise Grand Shrine and plant trees.[57]"
27/05/2016,"President Obama becomes the first sitting U.S. president to visit the city of Hiroshima following the atomic bombings of Hiroshima and Nagasaki, where he pays his respects along with Prime Minister Abe and meets with survivors at the Hiroshima Peace Memorial Park, calling for the end of nuclear weapons.[58][59]"
02/06/2016,"President Obama delivers a commencement speech to the graduating class of the United States Air Force Academy in Colorado, urging them to reject an ""isolationist foreign policy.""[60]"
07/06/2016,President Obama holds a bilateral meeting with Prime Minister Narendra Modi of India.
09/06/2016,President Obama meets with Vermont Senator Bernie Sanders and soon after endorses former Secretary of State Hillary Clinton for the presidency in the 2016 election.[61]
16/06/2016,"President Obama travels to Orlando, Florida to meet with survivors and families of those victimized by the Orlando nightclub shooting, the second-deadliest mass shooting in U.S. history, which occurred four days prior.[62]"
17/06/2016,"The Obamas visit the Carlsbad Caverns National Park in New Mexico and Yosemite National Park in California's Sierra Nevada mountains to highlight natural conservation, which coincides with the centennial celebrations of the National Park Service.[63]"
24/06/2016,President Obama announces that the Stonewall Inn in New York City will be designated as the first National Monument dedicated to the LGBT history in the United States.[64]
24/06/2016,"While delivering his speech at the Global Entrepreneurship Summit 2016[65] at Stanford University in Palo Alto, California, President Obama comments on the United Kingdom's decision to withdraw from the European Union following the result of their nationwide referendum held on June 23, saying that the Special Relationship between the U.S. and the UK is ""enduring"", UK's membership in NATO is ""a vital cornerstone of U.S. foreign, security, and economic policy"", and the U.S.' relationship with both the UK and the EU will ""remain indispensable"".[66][67]"
29/06/2016,"President Obama participates in the North American Leaders' Summit in Ottawa, Ontario, Canada with Prime Minister Justin Trudeau of Canada and President Enrique Peña Nieto of Mexico.[68]"
29/06/2016,President Obama addresses the Parliament of Canada in Ottawa to commit to Canada–United States relations.[69]
30/06/2016,"President Obama signs the Puerto Rico Oversight, Management, and Economic Stability Act (PROMESA)."
07/07/2016,"President Obama participates in the 2016 NATO summit in Warsaw, Poland that focuses on strengthening defense cooperation to protect Eastern Europe from Russian aggression on Ukraine, confronting the Islamic State in Iraq and Syria, the European migrant crisis, and the United Kingdom withdrawal from the European Union.[70][71] He also announces that around 1,000 extra troops will be deployed to Poland to bolster NATO's eastern flank.[72]"
07/07/2016,"In Warsaw, President Obama comments on the American public reaction to the shooting of Alton Sterling in Baton Rouge, Louisiana and the shooting of Philando Castile in Minnesota, cases which have led to protests in the United States and allegations of racial injustice and profiling by police.[73]"
08/07/2016,"In Warsaw, President Obama comments on the shooting of Dallas police officers in the aftermath of the fatal shootings of Sterling and Castile, the deadliest single incident in the history of U.S. law enforcement since the September 11, 2001 attacks He calls the event ""a vicious, calculated and despicable attack on law enforcement,""[74] and orders all U.S. flags to be flown in half-staff for five days in honor of the five victims.[75]"
22/07/2016,President Obama holds a bilateral meeting and a press conference with President Enrique Peña Nieto of Mexico.
27/07/2016,President Obama is a keynote speaker at the Democratic National Convention in Philadelphia.[76]
02/08/2016,The President welcomes Singaporean Prime Minister Lee Hsien Loong to the White House for a state visit; the Obamas host a state dinner at the White House for Singaporean Prime Minister Lee Hsien Loong.
06/08/2016,President Obama begins his vacation of the island of Martha's Vineyard for the 6th and final time during his presidency.[77]
21/08/2016,President Obama and his family return to the White House after a 16-day vacation on the island of Martha's Vineyard off the coast of Massachusetts.[78]
23/08/2016,President Obama visits Baton Rouge to survey the damage and to comfort the victims of flood destruction in 20 Louisiana parishes.[79]
31/08/2016,"President Obama leaves on his final trip to Asia as President. He visits Midway Atoll, China and Laos.[80]"
04/09/2016,"President Obama participates in the 2016 G-20 Hangzhou summit in Hangzhou, China."
06/09/2016,"President Obama participates in the Eleventh East Asia Summit in Vientiane, Laos."
19/09/2016,President Obama holds a bilateral meeting with Premier Li Keqiang of China.
19/09/2016,President Obama holds a bilateral meeting with Prime Minister Malcolm Turnbull of Australia.
20/09/2016,President Obama addresses the United Nations General Assembly.
24/09/2016,President Obama dedicates the new Smithsonian National Museum of African American History and Culture on the National Mall in Washington D.C.[81]
28/09/2016,"President Obama experiences the first veto override of his administration. In a bipartisan vote, both houses of Congress override Obama's veto of the Justice Against Sponsors of Terrorism Act. The legislation allows families of the victims of the September 11 attacks to sue Saudi Arabia for its alleged role in the attacks.[82]"
30/09/2016,President Obama gave a eulogy at the funeral for former Israeli President and Prime Minister Shimon Peres.[83]
18/10/2016,The President welcomes Italian Prime Minister Matteo Renzi to the White House for a state visit.
18/10/2016,The Obamas host a state dinner at the White House for Italian Prime Minister Matteo Renzi.
08/11/2016,"The 2016 United States presidential election takes place. Republican Party nominee Donald Trump becomes president-elect after he had secured the projected total to 279 electoral votes by winning Pennsylvania (20 electoral votes) and Wisconsin (10 electoral votes), which he had reached over the required electoral votes of 270 to clinch victory. Democratic Party nominee Hillary Clinton concedes defeat and congratulates Trump on his victory.[citation needed]"
08/11/2016,The Republican Party retains their majorities in the House of Representatives and the Senate.[citation needed]
09/11/2016,President Obama calls President-elect Donald Trump in the early morning hours to congratulate him on his victory.
10/11/2016,"President Obama meets with President-elect Donald Trump at the Oval Office to discuss the transition of power between the presidents. President Obama states the meeting was ""excellent,"" and President-elect Trump says the meeting was supposed to last around 10–15 minutes, but went on to be around 90 minutes."
14/11/2016,President Obama holds his first news conference since the election of Donald Trump and encourages Americans to give him some time to get adjusted to the responsibilities of the position as President.[84]
15/11/2016,"President Obama travels to Athens, Greece, the first stop on his final international trip as president.[85]"
16/11/2016,"President Obama tours the Acropolis of Athens and the Parthenon, on the second day of his official visit to Greece.[86]"
20/11/2016,"President Obama attends the APEC economic summit in Lima, Peru.[87]"
26/11/2016,"President Obama releases a statement on the death of Fidel Castro saying in part, ""History will record and judge the enormous impact of this singular figure on the people and world around him. ""[88]"
02/12/2016,President Obama holds a bilateral meeting with Secretary-General-designate António Guterres of the United Nations.
06/12/2016,"President Obama gives his last national security speech at MacDill Air Force Base in Florida. In the speech, the President says that the danger of terrorism is a long-term issue, saying ""the threat will endure"".[89]"
07/12/2016,President Obama notes the 75th anniversary of the World War II Pearl Harbor Attack.[90]
14/12/2016,"President Obama signs the 21st Century Cures Act, a bipartisan bill to expand funding for medical research.[91]"
15/12/2016,"President Obama signs the Better Online Ticket Sales (BOTS) Act of 2016, which makes it illegal to use a bot to purchase tickets online.[92]"
16/12/2016,President Obama holds his final press conference of 2016.[93]
16/12/2016,President Obama and his family travel to Hawaii on Air Force One for their annual holiday vacation.[94]
23/12/2016,President Obama signs into law the annual defense spending bill which would increase military pay and require all new recruits to be issued athletic shoes made in the United States.[95]
27/12/2016,"President Obama visits the USS Arizona Memorial with Japanese Prime Minister Shinzō Abe to honor the 2,403 Americans who died on December 7, 1941.[96]"
02/01/2016,President Obama returns to the White House after his annual Hawaiian vacation.[97]
03/01/2016,The 115th United States Congress convenes with the Republican Party retaining their majorities in the House of Representatives and the Senate.[citation needed]
03/01/2016,Paul Ryan is re-elected as Speaker of the United States House of Representatives.[citation needed]
04/01/2016,"President Obama visits Democratic lawmakers on Capitol Hill with a message to save the Patient Protection and Affordable Care Act, as Republicans prepare to repeal and replace the regulatory overhaul of the U.S. healthcare system.[98] Obama gives his farewell address to the armed forces at Joint Base Myer–Henderson Hall in Arlington, Virginia.[99]"
06/01/2016,"In a joint session of the United States Congress, the results for the electoral college are counted. In his role as President of the Senate, Vice President Joe Biden reads the results and declares President-elect Donald Trump as the winner of the 2016 presidential election. President Obama hosts a farewell party at the White House with a guest list reportedly including Sarah Jessica Parker, Tyler Perry, Chrissy Teigen, Samuel L. Jackson, Charles Barkley, John Legend, Meryl Streep, George and Amal Clooney, Robert De Niro, Beyoncé and Jay Z, Nick Jonas, Jordin Sparks, David Letterman, Paul McCartney, Kelly Rowland, Olivia Wilde, Jason Sudeikis, Magic Johnson, Tom Hanks, Reverend Al Sharpton, Jerry Seinfeld, Stevie Wonder, Steven Spielberg, and Marc Anthony."
10/01/2016,President Obama delivers his farewell speech at McCormick Place in his hometown of Chicago.[100]
12/01/2016,President Obama signs an executive order which ends the exemption for Cubans who arrive in the United States without visas.[101] Obama presents Vice President Joe Biden with the Presidential Medal of Freedom.[102]
16/01/2016,President Obama welcomes the 2016 World Series champion Chicago Cubs to the White House.[103]
17/01/2016,"President Obama makes a surprise appearance at the final press briefing given by White House Press Secretary Josh Earnest, praising Earnest for his two and a half years' service.[104] President Obama also issues a pardon to General James Cartwright, involving a case in which Cartwright gave information to reporters regarding the Stuxnet virus used against the Iranian nuclear program. Obama commutes the sentence of Chelsea Manning, who was convicted of giving classified information to WikiLeaks.[105]"
18/01/2016,"President Obama holds the final press conference of his presidency, at the White House's James S. Brady Press Briefing Room.[106][107]"
19/01/2016,"President Obama commutes the sentences of 330 nonviolent drug offenders, the most acts of clemency ever granted in a single day by any U.S. president.[108]"
20/01/2016,President Obama completes his two terms in office and leaves the White House for the final time as Commander-in-chief.[citation needed]
20/01/2016,"Donald Trump is inaugurated as the 45th president of the United States, at noon EST. Barack Obama, who is now former president, leaves for a vacation in Palm Springs, California to begin his post-presidency.[109]"
