date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
2014-07-01,-0.52800906,0.49900088,-2.6216424,-0.419468,3.2582972,1.1940385,0.8167002,3.462617,-1.3476872,-0.7265136,4.659406,1.4139419,-3.1609895,1.494026,0.77059114,1.3661649,0.93338937,-0.8107676,-1.3649974,-1.2810998,1.1712236,0.19811137,-0.69628286,-0.913844,-0.8621843,-0.75759614,-1.4510901,-1.2046704,0.10802948,1.2624116,0.93733907,-0.8569833,-0.4118751,-1.957685,-1.0171103,-0.59980804,-0.17842565,0.3939995,1.5439433,1.0251406,0.24735981,0.48786244,0.18191455,-0.011993251,-1.9384016,1.7493687,1.089465,-2.515462,-0.7328471,0.82980144,-0.96165687,1.6285424,0.8517566,-4.1020207,-0.41234252,0.5822516,-0.41975224,1.4303696,0.9010958,0.57499474,1.0455045,-0.75571585,0.22826692,-1.8608973,2.244033,1.805036,-2.933276,-2.5678318,0.23995988,1.8523511,0.22613563,-1.3859324,-1.3341955,-0.14657576,0.27499932,1.1719077,-2.3829896,0.91089344,-1.448933,0.1385981,-3.7463825,-0.5469277,1.6922029,0.96059227,1.273398,-0.08763179,-1.6121321,-3.3723762,0.80424935,-0.36179426,-0.3397634,1.0875192,0.5479384,-3.671616,0.5530633,-1.1543882,0.17639095,-1.6795945,1.150709,0.59679097,2.932451,1.1112914,1.4389144,2.6175938,-0.76208574,3.4825044,-0.4783302,-0.97754097,-0.7076783,-2.5014772,0.85722154,-0.87978435,-0.36069438,-0.33372223,0.7542517,1.9409052,-1.2184075,-1.1996884,-0.20588358,-1.0600282,-1.3234239,-2.1202116,-0.5490537,0.5207248,-0.24762014,-1.9101183,1.675894,-1.9534533,2.3563929,-1.0248241,-2.5558136,-0.16215235,3.0641792,-0.96003014,-0.04376192,-0.029103152,-2.244567,-0.98163456,3.32221,-2.4106624,-1.061796,-1.0036087,0.31246272,1.4466472,-0.7949272,0.10239491,-3.7509549,-1.2217406,-0.2773825,0.616382,-0.8001344,1.4864106,0.37036297,2.362992,-1.5424081,1.0701656,3.6401334,0.073980354,-2.033588,-1.7419003,-0.5335367,-2.6581535,-1.4042307,1.9702955,-2.1310434,-1.2409456,-2.708066,1.1939651,-0.6152383,0.093589045,1.6611711,0.48353112,1.702593,-0.7000653,1.0683179,-0.11598352,-0.05895229,1.3019531,-0.8512146,-1.3535545,-0.5955319,0.7307966,1.674665,-0.05757228,-1.3435016,0.8901705,-0.295416,-1.3109235,1.1241798,2.6871717,-1.082699,-0.8559759,-1.4453816,-1.1992159,-0.80138797,-0.46841636,-2.5414183,0.32898977,-0.39628184,1.6490945,-0.8193433,-0.5202973,0.19274773,-1.5883929,1.4025769,0.42469957,-2.3565178,0.8787474,-0.76320684,-0.60294294,1.3213228,-0.49812543,-0.84696716,1.0039793,-0.3339259,2.2683108,-0.15997261,-2.1120257,0.27819663,0.445708,-1.6387401,0.51561075,-0.1972254,0.51868516,-0.73103946,-1.2825989,0.39258492,2.0491197,1.1767359,0.041262,1.0916486,-2.7346416,-0.20629239,0.35472023,1.2407985,1.2518073,-1.1994281,1.2536619,1.0779004,-0.057969518,-1.7128414,-0.17404044,1.0153733,0.0563491,-1.3524402,0.9691726,-2.5486772,0.51479465,0.95557225,2.3403184,-0.5799457,-1.0372272,-3.851382,-0.20138958,0.62353957,-2.4828463,0.8557927,-1.0431039,0.24259824,1.4081928,-0.8017173,2.8833876,1.5581031,1.6847144,1.9316477,0.34152472,0.102228716,1.6917559,-3.4447906,0.076301984,0.4860664,-0.27136743,0.43634632,-0.9981203,0.6471245,-1.2592275,1.398355,-2.9794462,-0.95053834,2.311279,0.62547565,0.25645357,0.040427692,-0.34109256,2.1935453,-0.017601017,0.8102113,1.5129943,-1.950882,0.05146886,1.2617527,-0.4673735,-0.89394736,-1.2374414,-1.0079265,0.63475305,0.16533317,0.09595272,-1.5821016,1.1794623
2009-12-25,-0.809051,0.059497744,-2.1872938,0.34844136,4.086942,1.2380562,0.5070618,2.9832711,-0.56710356,-0.49442774,3.751241,1.1767637,-3.435124,1.6722232,0.86806285,1.8046739,0.81973016,-0.8540768,-1.6028341,-1.418487,1.6445811,-0.18001431,-0.9295123,-0.38738593,-0.6064155,-0.89466196,-2.285648,-1.5981236,0.54315853,0.58598703,0.815706,-0.67266726,-0.24027796,-1.7102585,-1.4533094,-0.93819207,-0.47847995,0.6547112,0.7905165,0.8031466,-0.10891025,-0.025508204,0.33043095,0.3607688,-1.7023511,1.3228488,0.46441257,-2.0895042,-0.13991338,0.82321256,-1.0230213,1.3420857,0.59417945,-3.9385977,-0.21869859,0.7686888,-0.5079398,0.67177355,0.8064023,0.44270793,-0.004639928,-1.1172218,-0.44938278,-1.6902996,3.1197238,1.7329464,-2.9665945,-2.0109024,0.9944489,1.8197899,0.060119424,-1.5040824,-1.7909081,-0.058543656,0.046881568,1.1273361,-2.743946,1.4150845,-1.2401274,-0.1016377,-3.472022,-0.7759107,0.6499604,1.3348373,2.0351171,-0.26540783,-2.3381348,-3.77198,0.57517195,-0.69036883,-0.47449696,0.9496764,1.1433083,-3.0779629,0.44727963,-0.9944954,0.30270994,-1.53918,1.1190771,1.0644535,2.6034045,1.0756645,2.010516,2.4322307,-1.0556484,3.1652641,0.15551716,-0.8112875,-0.19417612,-3.076178,0.5579572,-0.4567152,-0.9798598,-0.7528064,0.99515796,1.6709411,-0.7945816,-0.2980425,0.37299305,-1.1813056,-0.9563816,-2.5723374,-0.11835812,0.77969956,-0.706949,-2.3651676,2.2910037,-2.0010579,2.7902334,-0.39074102,-2.3106806,-0.02793198,3.5833008,-1.1451703,-0.14698473,0.30962363,-2.3522162,-0.7750451,3.1710315,-2.2483501,-1.798774,-1.544433,-0.40056995,1.918809,0.020934705,0.29211757,-3.9946241,-1.0746499,0.53022707,0.6652328,-0.2371219,0.42285326,0.34194154,2.2212527,-1.2939845,0.6935645,3.4901443,-0.27360332,-1.8570467,-1.807523,-0.37544987,-3.1463718,-1.1146749,2.2330556,-1.7376946,-1.6589319,-2.6033852,1.1570268,-0.7223206,0.09840437,1.4027712,0.70081806,1.9294313,-1.0183336,1.2389467,0.21345799,0.06634378,0.804132,-1.3284748,-1.4300122,-0.7360126,0.106896125,0.89177275,-0.08768666,-0.5617307,1.1368022,-0.14942238,-0.08131063,1.1396476,1.6816425,-0.11980215,-0.92588013,-1.3416945,-1.3385643,-0.46823207,0.02513361,-2.4344,0.53503436,-0.11173639,1.1197497,-0.5896297,-1.0230547,0.096526965,-1.8350818,1.2715766,0.18869515,-2.0951016,0.9183441,-1.1982714,-0.44829455,0.6248522,-0.17496946,-1.454829,0.7916624,-0.20194502,2.3796158,0.051727906,-2.0885031,0.62151253,-0.047084898,-1.3540751,0.8950301,-0.5654243,0.72573644,-1.617292,-1.1322997,0.39969158,2.166373,1.2717302,-0.28189066,1.3853569,-2.7810714,-0.44201055,0.881025,1.6541584,1.7196622,-1.7015034,1.1826985,-0.19045727,-0.7704279,-1.1987274,-0.23384209,1.3706608,-1.077896,-1.7179307,1.1180397,-2.7466981,0.53911585,0.20609957,2.5664413,0.027961629,-2.2741945,-4.169161,-0.33061495,0.80534166,-2.2761202,1.2009176,-2.123558,0.17247424,1.294261,-0.7322781,2.6116889,1.7957865,1.0084832,1.6578557,-0.29063395,-0.026004834,1.4957466,-3.4343956,0.4821836,0.2587747,0.106589384,0.39322674,-1.190685,0.79070246,-0.7535586,1.6246692,-3.2574146,0.0058655776,2.2441485,1.0821449,0.2934277,0.8111556,-0.19748074,1.3904787,0.21916105,-0.05822807,1.146781,-1.4778132,-0.0934662,1.3387035,-0.51652163,-0.60703206,-0.9338174,-1.4809213,0.7963798,0.62708116,-0.62086827,-1.2208441,1.2854849
2008-11-05,-0.4498353,0.22775388,-1.9382677,-0.16264367,3.0913393,0.6868435,1.0172433,3.3378537,-0.8566328,-0.41120502,3.7242732,0.7850575,-2.9944534,1.9473705,1.0965917,1.1600637,0.32969034,-0.8401148,-0.7818553,-1.0711193,1.3224792,0.28515884,-0.65978724,-0.9922274,-0.54641914,-0.6400618,-1.8966771,-1.6017226,0.93663,1.4246976,0.613204,-0.93880516,0.124752745,-1.7849333,-1.2797811,-0.90949994,-0.5583112,0.7529071,0.9022221,0.9760091,0.24945357,0.27064845,0.25757146,0.41638044,-1.5906457,1.7303563,0.05393013,-1.7639431,-0.13246886,0.85699123,-1.5433947,1.3997937,0.6464963,-3.0840702,-0.2572753,0.052423313,-0.40649262,0.839421,1.0437994,0.5646477,0.51880324,-1.1342353,0.3546348,-1.6731023,2.7714667,1.7534949,-2.5920913,-2.4491405,0.7077422,1.3948731,0.21506044,-1.5871786,-1.1688827,-0.40806723,0.10565638,0.95910335,-2.6700432,1.1441505,-0.828663,0.4023964,-2.951142,-0.89343655,1.1892661,0.5217975,1.8293831,-0.7175643,-1.7651091,-3.0631282,0.0045184055,-0.6575049,-0.37677434,1.0442283,0.6991201,-3.082876,0.43066347,-1.4108983,0.04778466,-1.5236518,1.3995668,0.4818076,2.5580857,0.9099,1.7100186,2.3555012,-1.3983538,2.6349936,-0.23700033,-0.85300434,-0.21357048,-2.3249705,0.53733677,-0.43342403,-0.6705749,-0.56153965,0.97555757,1.4930946,-0.8214488,-0.530507,-0.18812077,-0.78589207,-1.098442,-2.01982,-0.04579237,0.91375,-0.650402,-1.9396428,1.704999,-1.9576224,2.5822597,-0.6150628,-2.1184232,-0.12013844,3.2491338,-0.8471551,-0.2985518,0.032069385,-2.1130204,-1.0518376,3.0606217,-2.3450522,-1.4330215,-0.6237784,0.10275159,2.0055938,-0.4312939,-0.31634408,-3.8309221,-1.0258561,0.5162505,0.83666146,0.036881544,0.6779295,0.34511086,2.0898507,-1.7283512,1.0533652,3.1083744,0.020606317,-1.7034754,-1.7177702,-0.12290544,-2.5166557,-1.332803,1.5407747,-2.0150704,-1.5505112,-2.2351391,0.9782179,-1.084526,0.33440465,1.6980613,0.60857064,1.9871088,-0.7672741,1.2534573,-0.108941935,-0.42418456,1.3467264,-0.9579944,-1.5840609,-0.56967086,0.25450656,1.3400939,0.008186037,-0.9044009,0.95221204,0.061250895,-1.0654814,0.98933375,2.1863747,-0.33558813,-0.73565584,-1.2498405,-0.4507894,-0.23993117,-0.6244822,-2.0808575,0.81728023,-0.21245837,1.694537,0.10221894,-1.070981,-0.08038196,-1.5750306,0.51111925,0.20007557,-1.6501074,0.54266185,-1.3044109,-0.7567875,0.6952051,-0.16164115,-0.9720335,1.2102325,-0.24342741,2.4915793,-0.8581126,-1.3377938,0.52413327,0.19861047,-0.78761065,0.5652657,-0.39378968,1.2559365,-1.5860512,-0.8967746,0.2232825,2.1109967,1.6185734,0.10511417,0.9501818,-2.2622464,-0.42452306,0.0053254394,1.1187259,1.3808697,-1.183078,1.0647521,0.4392054,-0.33557093,-1.1327341,-0.063997135,1.050852,-0.5040076,-1.2410393,0.26627427,-2.3413167,0.6628715,0.24034461,2.0832508,-0.59722686,-1.3403132,-3.7229855,0.11697576,0.6490419,-2.3725924,1.1500888,-1.3287663,0.15126309,1.2980118,-0.35509434,1.5888402,1.7441195,1.2836471,1.3962433,0.06445388,-0.07462108,1.0497212,-3.4171872,0.4074256,1.0418767,-0.13123558,-0.1116415,-0.9558244,0.28824553,-0.27439523,1.7649403,-2.8147466,-0.57365453,2.5287058,0.5886928,0.25023806,0.73916155,-0.6111047,1.2942717,-0.04213587,0.18950008,1.4246068,-1.7567824,-0.21915445,1.0649472,-0.6665311,-0.40594116,-1.2862259,-0.9549634,0.33378893,0.4082521,0.341059,-1.8426468,0.6566071
2011-12-16,-0.56798726,0.21747202,-2.5637863,0.55241054,3.915013,1.0613594,0.33491477,2.7232685,-0.6174888,-0.5654344,3.9735343,0.97437006,-3.547523,1.989364,0.90154606,1.2834581,0.64287245,-1.0660368,-1.967775,-1.0235164,1.7976162,0.016477006,-0.7652818,-0.09662488,0.45567778,-0.31718296,-1.8292714,-1.188296,1.03925,1.045984,1.1203024,-1.1345496,0.48986557,-2.10254,-1.1419021,-1.4046983,-0.23321156,0.8744838,0.5330083,0.82161576,0.74761724,0.64558977,-0.06589391,0.06590291,-1.3597465,1.3113018,-0.35769883,-2.0958588,-0.29462394,0.22608414,-1.5803274,1.7299253,0.65836227,-4.1314917,-0.41325057,0.9722467,-0.95446616,0.45380518,0.8014404,0.30292618,0.27834487,-0.74205685,0.14577527,-1.7905842,3.2326615,1.5139618,-2.6612067,-1.2997371,0.9917878,1.815496,0.062543206,-1.951687,-1.1551828,-0.32438847,0.9050355,1.5675863,-2.3968174,1.4047195,-1.2399018,-0.13570973,-3.8895693,-1.1481965,0.89736056,1.7128708,2.253972,-0.27028355,-1.7786369,-3.4638612,0.7809514,-0.8062203,-0.7805601,1.0759094,1.2338723,-2.8665154,0.6422356,-0.7501161,0.3494466,-1.9643893,1.4735574,1.1428405,3.1965246,0.61356145,2.2733264,2.070049,-1.3802099,2.9426484,0.07342138,-0.7938408,-0.53697824,-2.647555,0.986546,-0.5452777,-0.7920909,-0.6311049,0.94178766,1.7495482,-1.197934,-0.98573357,0.16975936,-0.70707875,-0.57606685,-2.5718248,0.32076225,0.85795486,-0.33585498,-2.0799468,2.543232,-2.071981,2.2602873,-0.7311912,-2.4153352,-0.44249082,3.9027572,-1.1448914,-0.15206997,-0.039083406,-2.1757038,-0.09137038,2.730663,-2.2767148,-1.6311495,-0.736794,-0.64639795,1.9201972,0.27882323,0.9067408,-4.658363,-1.4567924,0.38160726,0.918091,-0.71957964,0.37256777,-0.05149648,2.3497767,-1.5242577,0.6099639,3.4259157,-0.14277633,-1.5365775,-1.8760756,-0.6563667,-2.2142932,-0.9846333,2.0396352,-1.8039805,-1.2049263,-2.3176746,0.6555791,0.14436619,0.21003473,1.6378678,1.0229264,0.72371453,-0.604251,0.96586853,0.18130599,-0.5606163,0.9775693,-1.4604001,-0.98847926,-0.87093383,0.9752048,0.2215194,0.25114262,-0.71925277,1.2176524,-0.14180067,-0.16557968,0.9731575,1.906193,0.24824925,-0.6986975,-1.1907984,-1.0171745,-0.2617833,0.07877721,-2.180812,0.45911258,-0.9061048,1.4532816,-0.7985932,-1.4409045,-0.024029119,-1.4961483,1.7379209,0.334888,-1.748897,0.61907727,-1.4532382,0.010181201,0.4350781,0.25392002,-1.280574,0.9278137,0.41755554,2.8349192,0.18750635,-2.1443114,0.36613402,-0.24778092,-1.648103,1.2293582,-0.6272377,0.42829514,-1.2450664,-1.288008,0.019201772,2.303762,0.75516146,0.14705624,1.6918014,-2.484986,-0.96212536,1.4707857,1.4372084,1.3903064,-2.002103,0.5970452,-0.13297899,-0.5644823,-1.1218963,-0.6323605,0.97512865,-0.9729759,-2.537489,0.87733394,-1.9683442,0.7841553,0.7552859,2.224451,0.15266266,-1.866243,-3.8560338,-0.6797638,0.75639254,-1.6961414,1.2575792,-2.5523174,0.15682061,1.4946111,-0.21420993,2.7770054,2.1927578,1.7007593,2.5427554,-0.5004017,-0.3518653,1.214527,-2.7945554,0.15080841,0.44682384,0.47321373,-0.10868339,-1.4194645,0.664626,-0.9091761,1.2717596,-3.7025712,-0.06799087,2.0538857,1.842067,0.73553455,0.80740666,0.008175208,0.8519225,0.07297087,0.23967355,1.693032,-2.1574318,-0.045198906,1.2016976,-0.32744443,-1.0785335,-0.7360864,-1.3158987,1.052176,0.51984996,-0.80725634,-1.6281326,1.3811564
2012-04-29,-0.49780104,0.12953274,-1.9024425,-0.7881635,2.9846969,0.7205455,0.81863576,3.4801445,-1.1134539,-0.51043373,3.8164837,0.93135166,-2.592864,1.4579623,1.172181,0.97786474,0.4783455,-1.0957652,-0.77262217,-0.7841902,1.3546268,0.49705648,-0.44621375,-1.2457997,-0.97335166,-0.70928127,-1.7815813,-1.3001524,1.1645459,1.4323592,0.2667903,-1.1121495,-0.024488937,-1.5391032,-1.2760274,-0.5949349,-0.4241154,0.5868995,1.3800894,1.2118797,0.0013581638,0.23878132,0.54454225,-0.59502184,-1.3426499,1.4326215,-0.03283099,-2.3506205,-0.6118854,0.81760585,-1.0615602,1.0903337,1.0015378,-2.9173415,-0.22097923,0.22233996,-0.3258675,0.67738026,0.85310704,0.41610047,0.8767955,-0.78646725,0.5742472,-1.6007016,2.0884109,1.438711,-2.8543026,-2.3648787,0.41246796,1.8987063,0.18622893,-1.8636187,-1.0655202,-0.8474859,0.7751498,0.81990945,-2.3481693,0.61554545,-0.8465792,0.0073402696,-3.2849398,-0.67193973,1.5068274,0.6549356,1.7926458,-0.8110404,-1.212749,-3.2347145,-0.022298701,-0.76136804,-0.8468503,0.8508239,1.0891619,-3.2674437,0.19424564,-1.7843164,0.36427397,-1.9513485,1.2156593,0.44984487,2.1346457,1.1647977,1.1544894,2.5460386,-1.1294218,2.7647667,-0.5250541,-0.38312182,-0.26666847,-2.1348524,0.2997754,-1.002731,-0.073663116,-0.33417636,1.0677735,1.1355348,-0.5433543,-0.8169458,-0.29668015,-1.0211165,-0.8794248,-2.3783998,-0.35664684,1.1189862,-0.4763071,-1.2909511,1.9051179,-1.8582315,2.344175,-0.75322706,-2.1906376,0.13307744,2.6361866,-1.3299332,0.049084455,0.05980566,-1.9062457,-1.2217749,3.628701,-2.6932547,-1.1981573,-0.43077812,0.38781714,1.4287521,-1.1510013,-0.0332147,-3.2329004,-1.0020459,0.074019015,0.4512239,-0.31364435,0.6823792,0.43878546,2.1841452,-1.4947339,1.1165011,3.145493,0.22522944,-1.8398396,-1.421695,-0.118408754,-3.0582588,-1.599737,1.5444238,-2.1019974,-1.2325337,-2.2141242,1.2776973,-1.4128711,0.7554007,2.2587075,0.39163175,1.7958269,-0.40585476,1.2812064,-0.1957087,-0.6259384,1.2243139,-0.7868167,-1.2045485,-0.7717507,0.48604596,1.9350799,-0.19360645,-1.1658977,1.1418912,-0.11213884,-1.503921,0.86683625,2.2781587,-0.97257596,-0.28913686,-1.4794586,-0.4681777,-0.39715606,-1.0877457,-2.0779793,0.74714166,-0.38344988,1.5504333,-0.17316027,-0.695925,-0.0019483749,-2.003087,0.6559091,0.731304,-1.5975077,0.34130344,-1.168438,-0.7700899,1.1890461,-0.25615805,-0.22076675,1.3644593,-0.65193224,2.1035435,-0.9059173,-1.2798364,0.34540468,0.36622274,-1.4473132,0.01112782,-0.35163474,1.5890095,-1.1862751,-0.86760503,0.55827475,2.0299761,1.7467228,0.21300423,0.3864467,-2.608017,-0.08768025,-0.053851776,0.7270453,1.5329328,-1.3556639,1.4923168,0.6873282,-0.32718754,-1.6286894,-0.093133956,1.2400613,-0.3115938,-1.0998048,0.44688815,-1.8483975,0.4931571,0.3492607,2.1285856,-0.51076,-1.0087016,-3.7347162,0.1623169,0.26522735,-2.254039,0.7995949,-0.6046613,-0.08192507,1.4405087,-0.3995836,1.5214734,1.6360916,1.7099692,1.410844,0.1455278,0.11870228,1.4146533,-3.3284059,0.18058112,0.6367155,-0.48580095,-0.044630665,-0.5044348,0.59904367,-0.6393648,1.7724549,-2.3690736,-0.5778261,2.379367,0.16694209,0.096820004,0.15907629,-0.35381955,1.9799125,0.19919194,0.45804238,1.1724021,-2.0775728,0.05322359,0.90595394,-0.7481909,-0.21572419,-1.4447843,-1.4489387,0.47808942,0.80533427,0.76835114,-1.7491316,0.68011224
2015-04-03,-0.12583871,0.043453295,-1.9419961,0.49578282,4.30444,1.1908978,0.7641715,2.9598022,-1.216251,-1.0550104,4.8505154,1.1144108,-3.9015472,1.2806015,0.5874699,2.119825,0.9341381,-0.2807675,-1.7885612,-0.848077,1.8752245,0.08112311,-1.1979069,-0.20157503,-0.35996407,-1.1240927,-2.307972,-1.6319308,0.32079825,1.1982675,1.3980277,-1.0226176,0.06068173,-1.4218376,-1.5623971,-1.0856853,0.14062715,1.0864823,0.81894696,0.94329756,0.56246436,0.4319932,0.5001637,-0.029746778,-1.29761,1.5961143,0.6107857,-2.326985,-0.4950148,0.55691,-1.0510552,1.3692822,0.5549031,-4.313001,-0.45994216,0.6671128,-0.76489896,0.89440316,0.76488423,0.535703,1.1030985,-0.87738127,-0.20292573,-1.8251615,3.2311234,1.704011,-2.3865204,-2.2694297,0.8036588,2.0280712,0.021639785,-1.0197073,-1.9445574,0.25721875,0.15065292,1.7681369,-2.5238452,1.4221287,-1.316445,-0.0067563932,-3.6072257,-0.8911961,1.0169016,1.8395283,1.6834438,-0.29237065,-2.071061,-4.2144265,0.6442263,-0.58500695,-0.7275834,1.0024745,1.3408906,-3.0791636,0.4777807,-0.30557397,0.43106303,-1.4712179,0.70417917,0.99550736,2.6734328,0.8514369,1.8895943,2.890001,-0.72139657,3.5342963,0.17641397,-1.5139173,-0.55615276,-2.529333,0.94516236,-0.3920999,-1.5853022,-0.09349209,0.8653825,1.8739138,-0.75249654,-1.0184557,-0.5905978,-0.784905,-0.96028,-2.809932,0.38461137,0.65083086,-0.47525513,-2.212867,1.851499,-2.3789742,2.5091398,-0.785925,-2.6346338,0.034369383,4.1235213,-1.0385531,-0.15185931,-0.08242968,-2.1152523,-0.28814355,2.4965565,-2.548372,-1.3279961,-0.94390076,-0.18526833,1.5052066,0.009262558,0.319738,-4.0852156,-0.88592595,0.40266427,0.8098781,-0.6499348,1.3705558,-0.14159298,1.8098857,-1.6491265,0.93105775,3.5733023,-0.837883,-1.5316068,-1.7906173,-0.088328876,-2.1585515,-1.057103,2.2992651,-2.2877266,-1.5784787,-2.6225111,1.0869671,-0.1640784,-0.05477536,1.4644368,0.7895068,1.511287,-0.5561005,1.0025359,0.21966451,-0.00078383076,1.0092139,-1.4781063,-1.0432013,-0.98597586,1.213486,1.0717267,-0.4152375,-0.6476053,1.230248,-0.15571372,-0.23642771,1.0631589,1.8014534,-0.0042317,-0.9810762,-1.181674,-1.5131376,-0.06215759,0.35174862,-2.4417334,0.168481,-0.39741692,0.5093882,-1.1521735,-0.7687911,-0.02792769,-1.8410225,1.7923805,0.8054424,-2.679339,1.5503893,-1.1296065,-0.70981365,0.91068226,0.18896313,-0.95568556,1.0068717,0.34561783,2.1955652,0.2591577,-2.9689224,0.67187834,0.26903668,-1.557171,1.0203505,-0.5433102,0.2570327,-1.4996667,-1.1670296,0.69372964,2.7669125,1.1497879,-0.47436714,1.7391131,-2.8859184,-0.5492863,1.440532,1.8688219,1.1832674,-1.2875171,0.46501654,0.6711916,-0.16206771,-1.3795006,-0.3224302,1.4504164,-0.4678528,-2.0443017,1.3402823,-2.454402,0.34668243,0.3521843,2.5363896,0.30515546,-2.115635,-3.952303,-1.0005877,0.8158591,-2.0706584,0.7822233,-2.0280373,0.21915904,1.2230315,-1.4209065,2.7784545,2.4080603,1.7684263,1.8930755,0.23063979,-0.04030819,1.8099805,-3.2028148,-0.40428615,0.016925042,0.119964145,0.547021,-1.1712362,1.3083255,-1.0782954,1.093623,-3.6753342,-0.4676347,1.8663576,1.4465706,0.20595285,0.89760566,0.046280805,1.7790183,0.44244516,0.7585799,1.5987285,-1.8125379,0.48393625,1.1394156,-1.1063403,-0.84434,-1.123631,-1.2986226,0.91137165,1.110132,-0.3783654,-1.0273479,1.1223366
